Month,In/Out,Australia,"	Latitude",Longitude ,International,AllFlights
Dec-21,I,Sydney,,,Vancouver,  6
Dec-21,I,Sydney,,,Xiamen,  9
Dec-21,O,Adelaide,,,Doha,  13
Dec-21,O,Adelaide,,,New Delhi,  5
Dec-21,O,Adelaide,,,New Delhi,  11
Dec-21,O,Adelaide,,,Singapore,  13
Dec-21,O,Brisbane,,,Apia,  1
Dec-21,O,Brisbane,,,Auckland,  8
Dec-21,O,Brisbane,,,Doha,  13
Dec-21,O,Brisbane,,,Dubai,  13
Dec-21,O,Brisbane,,,Hong Kong,  15
Dec-21,O,Brisbane,,,Honiara,  4
Dec-21,O,Brisbane,,,Manila,  2
Dec-21,O,Brisbane,,,Manila,  1
Dec-21,O,Brisbane,,,Nadi,  15
Dec-21,O,Brisbane,,,Nauru,  4
Dec-21,O,Brisbane,,,Port Moresby,  24
Dec-21,O,Brisbane,,,Port Vila,  1
Dec-21,O,Brisbane,,,Singapore,  62
Dec-21,O,Brisbane,,,Taipei,  1
Dec-21,O,Brisbane,,,Taipei,  2
Dec-21,O,Cairns,,,Port Moresby,  4
Dec-21,O,Darwin,,,London,  11
Dec-21,O,Darwin,,,London,  27
Dec-21,O,Darwin,,,Singapore,  4
Dec-21,O,Melbourne,,,Abu Dhabi,  20
Dec-21,O,Melbourne,,,Auckland,  19
Dec-21,O,Melbourne,,,Bandar Seri Begawan,  9
Dec-21,O,Melbourne,,,Colombo,  17
Dec-21,O,Melbourne,,,Doha,  30
Dec-21,O,Melbourne,,,Dubai,  31
Dec-21,O,Melbourne,,,Guangzhou,  5
Dec-21,O,Melbourne,,,Hanoi,  1
Dec-21,O,Melbourne,,,Ho Chi Minh City,  1
Dec-21,O,Melbourne,,,Hong Kong,  38
Dec-21,O,Melbourne,,,Kuala Lumpur,  12
Dec-21,O,Melbourne,,,London,  11
Dec-21,O,Melbourne,,,Los Angeles,  6
Dec-21,O,Melbourne,,,Manila,  5
Dec-21,O,Melbourne,,,Manila,  3
Dec-21,O,Melbourne,,,Nadi,  34
Dec-21,O,Melbourne,,,Nadi,  8
Dec-21,O,Melbourne,,,New Delhi,  7
Dec-21,O,Melbourne,,,New Delhi,  5
Dec-21,O,Melbourne,,,Singapore,  7
Dec-21,O,Melbourne,,,Singapore,  14
Dec-21,O,Melbourne,,,Singapore,  31
Dec-21,O,Melbourne,,,Singapore,  62
Dec-21,O,Melbourne,,,Taipei,  2
Dec-21,O,Melbourne,,,Tokyo,  4
Dec-21,O,Perth,,,Auckland,  3
Dec-21,O,Perth,,,Doha,  10
Dec-21,O,Perth,,,Dubai,  13
Dec-21,O,Perth,,,Hong Kong,  15
Dec-21,O,Perth,,,Singapore,  30
Dec-21,O,Perth,,,Singapore,  62
Dec-21,O,Sydney,,,Abu Dhabi,  23
Dec-21,O,Sydney,,,Auckland,  23
Dec-21,O,Sydney,,,Bangkok,  19
Dec-21,O,Sydney,,,Bangkok,  11
Dec-21,O,Sydney,,,Colombo,  14
Dec-21,O,Sydney,,,Doha,  30
Dec-21,O,Sydney,,,Dubai,  31
Dec-21,O,Sydney,,,Guangzhou,  4
Dec-21,O,Sydney,,,Hangzhou,  5
Dec-21,O,Sydney,,,Hanoi,  1
Dec-21,O,Sydney,,,Hanoi,  3
Dec-21,O,Sydney,,,Ho Chi Minh City,  2
Dec-21,O,Sydney,,,Hong Kong,  57
Dec-21,O,Sydney,,,Honolulu,  13
Dec-21,O,Sydney,,,Honolulu,  6
Dec-21,O,Sydney,,,Jakarta,  9
Dec-21,O,Sydney,,,Kuala Lumpur,  1
Dec-21,O,Sydney,,,Kuala Lumpur,  13
Dec-21,O,Sydney,,,London,  27
Dec-21,O,Sydney,,,Los Angeles,  29
Dec-21,O,Sydney,,,Los Angeles,  24
Dec-21,O,Sydney,,,Los Angeles,  27
Dec-21,O,Sydney,,,Manila,  1
Dec-21,O,Sydney,,,Manila,  3
Dec-21,O,Sydney,,,Manila,  10
Dec-21,O,Sydney,,,Nadi,  69
Dec-21,O,Sydney,,,Nadi,  11
Dec-21,O,Sydney,,,Nadi,  11
Dec-21,O,Sydney,,,Nadi,  18
Dec-21,O,Sydney,,,New Delhi,  14
Dec-21,O,Sydney,,,New Delhi,  11
Dec-21,O,Sydney,,,Noumea,  8
Dec-21,O,Sydney,,,Phuket,  11
Dec-21,O,Sydney,,,Port Moresby,  7
Dec-21,O,Sydney,,,San Francisco,  31
Dec-21,O,Sydney,,,Seoul,  7
Dec-21,O,Sydney,,,Seoul,  4
Dec-21,O,Sydney,,,Shanghai,  5
Dec-21,O,Sydney,,,Singapore,  24
Dec-21,O,Sydney,,,Singapore,  26
Dec-21,O,Sydney,,,Singapore,  84
Dec-21,O,Sydney,,,Taipei,  3
Dec-21,O,Sydney,,,Tokyo,  21
Dec-21,O,Sydney,,,Tokyo,  13
Dec-21,O,Sydney,,,Vancouver,  6
Dec-21,O,Sydney,,,Vancouver,  6
Dec-21,O,Sydney,,,Xiamen,  9
Jan-22,I,Adelaide,,,Doha,  9
Jan-22,I,Adelaide,,,Kuala Lumpur,  2
Jan-22,I,Adelaide,,,Singapore,  22
Jan-22,I,Brisbane,,,Auckland,  13
Jan-22,I,Brisbane,,,Doha,  12
Jan-22,I,Brisbane,,,Dubai,  22
Jan-22,I,Brisbane,,,Honiara,  3
Jan-22,I,Brisbane,,,Kuala Lumpur,  1
Jan-22,I,Brisbane,,,Manila,  2
Jan-22,I,Brisbane,,,Nadi,  15
Jan-22,I,Brisbane,,,Nauru,  3
Jan-22,I,Brisbane,,,Port Moresby,  21
Jan-22,I,Brisbane,,,Port Vila,  4
Jan-22,I,Brisbane,,,Singapore,  62
Jan-22,I,Brisbane,,,Taipei,  3
Jan-22,I,Brisbane,,,Taipei,  4
Jan-22,I,Darwin,,,London,  18
Jan-22,I,Darwin,,,London,  31
Jan-22,I,Darwin,,,Singapore,  9
Jan-22,I,Darwin,,,Singapore,  2
Jan-22,I,Melbourne,,,Abu Dhabi,  23
Jan-22,I,Melbourne,,,Auckland,  22
Jan-22,I,Melbourne,,,Bandar Seri Begawan,  8
Jan-22,I,Melbourne,,,Colombo,  17
Jan-22,I,Melbourne,,,Doha,  30
Jan-22,I,Melbourne,,,Dubai,  31
Jan-22,I,Melbourne,,,Guangzhou,  3
Jan-22,I,Melbourne,,,Ho Chi Minh City,  8
Jan-22,I,Melbourne,,,Kuala Lumpur,  18
Jan-22,I,Melbourne,,,London,  18
Jan-22,I,Melbourne,,,Los Angeles,  12
Jan-22,I,Melbourne,,,Manila,  6
Jan-22,I,Melbourne,,,Nadi,  40
Jan-22,I,Melbourne,,,Nadi,  12
Jan-22,I,Melbourne,,,New Delhi,  19
Jan-22,I,Melbourne,,,New Delhi,  18
Jan-22,I,Melbourne,,,Phuket,  1
Jan-22,I,Melbourne,,,Singapore,  17
Jan-22,I,Melbourne,,,Singapore,  18
Jan-22,I,Melbourne,,,Singapore,  31
Jan-22,I,Melbourne,,,Singapore,  77
Jan-22,I,Melbourne,,,Taipei,  3
Jan-22,I,Melbourne,,,Tokyo,  7
Jan-22,I,Melbourne,,,Xiamen,  5
Jan-22,I,Perth,,,Auckland,  4
Jan-22,I,Perth,,,Doha,  10
Jan-22,I,Perth,,,Dubai,  14
Jan-22,I,Perth,,,Singapore,  30
Jan-22,I,Perth,,,Singapore,  31
Jan-22,I,Sydney,,,Abu Dhabi,  21
Jan-22,I,Sydney,,,Auckland,  28
Jan-22,I,Sydney,,,Auckland,  9
Jan-22,I,Sydney,,,Bangkok,  10
Jan-22,I,Sydney,,,Bangkok,  13
Jan-22,I,Sydney,,,Bangkok,  21
Jan-22,I,Sydney,,,Colombo,  13
Jan-22,I,Sydney,,,Doha,  31
Jan-22,I,Sydney,,,Dubai,  31
Jan-22,I,Sydney,,,Guangzhou,  5
Jan-22,I,Sydney,,,Hangzhou,  2
Jan-22,I,Sydney,,,Hanoi,  5
Jan-22,I,Sydney,,,Ho Chi Minh City,  9
Jan-22,I,Sydney,,,Hong Kong,  11
Jan-22,I,Sydney,,,Honolulu,  22
Jan-22,I,Sydney,,,Honolulu,  17
Jan-22,I,Sydney,,,Jakarta,  7
Jan-22,I,Sydney,,,Johannesburg,  12
Jan-22,I,Sydney,,,Kuala Lumpur,  17
Jan-22,I,Sydney,,,London,  31
Jan-22,I,Sydney,,,Los Angeles,  25
Jan-22,I,Sydney,,,Los Angeles,  29
Jan-22,I,Sydney,,,Los Angeles,  19
Jan-22,I,Sydney,,,Los Angeles,  24
Jan-22,I,Sydney,,,Manila,  9
Jan-22,I,Sydney,,,Nadi,  70
Jan-22,I,Sydney,,,Nadi,  22
Jan-22,I,Sydney,,,Nadi,  18
Jan-22,I,Sydney,,,Nadi,  28
Jan-22,I,Sydney,,,New Delhi,  17
Jan-22,I,Sydney,,,New Delhi,  19
Jan-22,I,Sydney,,,Noumea,  7
Jan-22,I,Sydney,,,Phuket,  9
Jan-22,I,Sydney,,,Phuket,  13
Jan-22,I,Sydney,,,Port Moresby,  8
Jan-22,I,Sydney,,,Port Vila,  2
Jan-22,I,Sydney,,,San Francisco,  31
Jan-22,I,Sydney,,,Seoul,  8
Jan-22,I,Sydney,,,Seoul,  8
Jan-22,I,Sydney,,,Shanghai,  3
Jan-22,I,Sydney,,,Singapore,  31
Jan-22,I,Sydney,,,Singapore,  31
Jan-22,I,Sydney,,,Singapore,  93
Jan-22,I,Sydney,,,Taipei,  4
Jan-22,I,Sydney,,,Tokyo,  22
Jan-22,I,Sydney,,,Tokyo,  13
Jan-22,I,Sydney,,,Vancouver,  13
Jan-22,I,Sydney,,,Vancouver,  13
Jan-22,I,Sydney,,,Xiamen,  4
Jan-22,O,Adelaide,,,Doha,  9
Jan-22,O,Adelaide,,,Kuala Lumpur,  2
Jan-22,O,Adelaide,,,New Delhi,  18
Jan-22,O,Adelaide,,,New Delhi,  19
Jan-22,O,Adelaide,,,Singapore,  18
Jan-22,O,Brisbane,,,Auckland,  13
Jan-22,O,Brisbane,,,Doha,  13
Jan-22,O,Brisbane,,,Dubai,  21
Jan-22,O,Brisbane,,,Honiara,  2
Jan-22,O,Brisbane,,,Kuala Lumpur,  1
Jan-22,O,Brisbane,,,Manila,  2
Jan-22,O,Brisbane,,,Nadi,  15
Jan-22,O,Brisbane,,,Nauru,  1
Jan-22,O,Brisbane,,,Port Moresby,  21
Jan-22,O,Brisbane,,,Singapore,  62
Jan-22,O,Brisbane,,,Taipei,  3
Jan-22,O,Brisbane,,,Taipei,  4
Jan-22,O,Cairns,,,Port Moresby,  6
Jan-22,O,Darwin,,,London,  17
Jan-22,O,Darwin,,,London,  31
Jan-22,O,Darwin,,,Singapore,  8
Jan-22,O,Melbourne,,,Abu Dhabi,  22
Jan-22,O,Melbourne,,,Auckland,  22
Jan-22,O,Melbourne,,,Bandar Seri Begawan,  8
Jan-22,O,Melbourne,,,Colombo,  17
Jan-22,O,Melbourne,,,Doha,  30
Jan-22,O,Melbourne,,,Dubai,  30
Jan-22,O,Melbourne,,,Guangzhou,  3
Jan-22,O,Melbourne,,,Ho Chi Minh City,  5
Jan-22,O,Melbourne,,,Kuala Lumpur,  18
Jan-22,O,Melbourne,,,London,  17
Jan-22,O,Melbourne,,,Los Angeles,  13
Jan-22,O,Melbourne,,,Manila,  6
Jan-22,O,Melbourne,,,Nadi,  40
Jan-22,O,Melbourne,,,Nadi,  12
Jan-22,O,Melbourne,,,New Delhi,  18
Jan-22,O,Melbourne,,,New Delhi,  18
Jan-22,O,Melbourne,,,Phuket,  1
Jan-22,O,Melbourne,,,Singapore,  17
Jan-22,O,Melbourne,,,Singapore,  18
Jan-22,O,Melbourne,,,Singapore,  31
Jan-22,O,Melbourne,,,Singapore,  76
Jan-22,O,Melbourne,,,Taipei,  3
Jan-22,O,Melbourne,,,Tokyo,  7
Jan-22,O,Melbourne,,,Xiamen,  5
Jan-22,O,Perth,,,Auckland,  5
Jan-22,O,Perth,,,Doha,  8
Jan-22,O,Perth,,,Dubai,  13
Jan-22,O,Perth,,,Singapore,  30
Jan-22,O,Perth,,,Singapore,  62
Jan-22,O,Sydney,,,Abu Dhabi,  21
Jan-22,O,Sydney,,,Auckland,  26
Jan-22,O,Sydney,,,Bangkok,  10
Jan-22,O,Sydney,,,Bangkok,  21
Jan-22,O,Sydney,,,Bangkok,  13
Jan-22,O,Sydney,,,Colombo,  13
Jan-22,O,Sydney,,,Doha,  31
Jan-22,O,Sydney,,,Dubai,  31
Jan-22,O,Sydney,,,Guangzhou,  5
Jan-22,O,Sydney,,,Hangzhou,  2
Jan-22,O,Sydney,,,Hanoi,  5
Jan-22,O,Sydney,,,Ho Chi Minh City,  9
Jan-22,O,Sydney,,,Hong Kong,  11
Jan-22,O,Sydney,,,Honolulu,  22
Jan-22,O,Sydney,,,Honolulu,  17
Jan-22,O,Sydney,,,Jakarta,  7
Jan-22,O,Sydney,,,Johannesburg,  12
Jan-22,O,Sydney,,,Kuala Lumpur,  17
Jan-22,O,Sydney,,,London,  31
Jan-22,O,Sydney,,,Los Angeles,  25
Jan-22,O,Sydney,,,Los Angeles,  29
Jan-22,O,Sydney,,,Los Angeles,  19
Jan-22,O,Sydney,,,Los Angeles,  24
Jan-22,O,Sydney,,,Manila,  9
Jan-22,O,Sydney,,,Nadi,  70
Jan-22,O,Sydney,,,Nadi,  22
Jan-22,O,Sydney,,,Nadi,  18
Jan-22,O,Sydney,,,Nadi,  28
Jan-22,O,Sydney,,,New Delhi,  17
Jan-22,O,Sydney,,,New Delhi,  19
Jan-22,O,Sydney,,,Noumea,  8
Jan-22,O,Sydney,,,Phuket,  9
Jan-22,O,Sydney,,,Phuket,  13
Jan-22,O,Sydney,,,Port Moresby,  8
Jan-22,O,Sydney,,,San Francisco,  31
Jan-22,O,Sydney,,,Seoul,  9
Jan-22,O,Sydney,,,Seoul,  8
Jan-22,O,Sydney,,,Shanghai,  2
Jan-22,O,Sydney,,,Singapore,  31
Jan-22,O,Sydney,,,Singapore,  31
Jan-22,O,Sydney,,,Singapore,  93
Jan-22,O,Sydney,,,Taipei,  4
Jan-22,O,Sydney,,,Tokyo,  21
Jan-22,O,Sydney,,,Tokyo,  13
Jan-22,O,Sydney,,,Vancouver,  14
Jan-22,O,Sydney,,,Vancouver,  13
Jan-22,O,Sydney,,,Xiamen,  4
Feb-22,I,Adelaide,,,Doha,  12
Feb-22,I,Adelaide,,,Kuala Lumpur,  1
Feb-22,I,Adelaide,,,Singapore,  20
Feb-22,I,Brisbane,,,Auckland,  12
Feb-22,I,Brisbane,,,Christchurch,  1
Feb-22,I,Brisbane,,,Doha,  18
Feb-22,I,Brisbane,,,Dubai,  23
Feb-22,I,Brisbane,,,Honiara,  4
Feb-22,I,Brisbane,,,Kuala Lumpur,  1
Feb-22,I,Brisbane,,,Nadi,  15
Feb-22,I,Brisbane,,,Nauru,  3
Feb-22,I,Brisbane,,,Noumea,  1
Feb-22,I,Brisbane,,,Port Moresby,  23
Feb-22,I,Brisbane,,,Port Vila,  2
Feb-22,I,Brisbane,,,Singapore,  68
Feb-22,I,Brisbane,,,Taipei,  4
Feb-22,I,Brisbane,,,Taipei,  4
Feb-22,I,Brisbane,,,Tongatapu,  1
Feb-22,I,Darwin,,,London,  14
Feb-22,I,Darwin,,,London,  28
Feb-22,I,Darwin,,,Singapore,  8
Feb-22,I,Darwin,,,Singapore,  2
Feb-22,I,Gold Coast,,,Singapore,  6
Feb-22,I,Melbourne,,,Abu Dhabi,  20
Feb-22,I,Melbourne,,,Auckland,  28
Feb-22,I,Melbourne,,,Bandar Seri Begawan,  8
Feb-22,I,Melbourne,,,Colombo,  16
Feb-22,I,Melbourne,,,Doha,  28
Feb-22,I,Melbourne,,,Dubai,  28
Feb-22,I,Melbourne,,,Ho Chi Minh City,  8
Feb-22,I,Melbourne,,,Hong Kong,  5
Feb-22,I,Melbourne,,,Kuala Lumpur,  16
Feb-22,I,Melbourne,,,London,  14
Feb-22,I,Melbourne,,,Los Angeles,  13
Feb-22,I,Melbourne,,,Manila,  4
Feb-22,I,Melbourne,,,Nadi,  20
Feb-22,I,Melbourne,,,New Delhi,  16
Feb-22,I,Melbourne,,,New Delhi,  16
Feb-22,I,Melbourne,,,Phuket,  8
Feb-22,I,Melbourne,,,Singapore,  8
Feb-22,I,Melbourne,,,Singapore,  12
Feb-22,I,Melbourne,,,Singapore,  28
Feb-22,I,Melbourne,,,Singapore,  84
Feb-22,I,Melbourne,,,Taipei,  4
Feb-22,I,Melbourne,,,Tokyo,  8
Feb-22,I,Melbourne,,,Xiamen,  4
Feb-22,I,Perth,,,Auckland,  5
Feb-22,I,Perth,,,Doha,  11
Feb-22,I,Perth,,,Dubai,  12
Feb-22,I,Perth,,,Singapore,  18
Feb-22,I,Perth,,,Singapore,  56
Feb-22,I,Sydney,,,Abu Dhabi,  20
Feb-22,I,Sydney,,,Auckland,  29
Feb-22,I,Sydney,,,Auckland,  8
Feb-22,I,Sydney,,,Bangkok,  13
Feb-22,I,Sydney,,,Bangkok,  12
Feb-22,I,Sydney,,,Bangkok,  26
Feb-22,I,Sydney,,,Colombo,  12
Feb-22,I,Sydney,,,Dallas,  6
Feb-22,I,Sydney,,,Doha,  28
Feb-22,I,Sydney,,,Dubai,  28
Feb-22,I,Sydney,,,Guangzhou,  4
Feb-22,I,Sydney,,,Hanoi,  4
Feb-22,I,Sydney,,,Ho Chi Minh City,  9
Feb-22,I,Sydney,,,Hong Kong,  10
Feb-22,I,Sydney,,,Honolulu,  16
Feb-22,I,Sydney,,,Jakarta,  8
Feb-22,I,Sydney,,,Johannesburg,  12
Feb-22,I,Sydney,,,Kuala Lumpur,  4
Feb-22,I,Sydney,,,Kuala Lumpur,  11
Feb-22,I,Sydney,,,London,  28
Feb-22,I,Sydney,,,Los Angeles,  27
Feb-22,I,Sydney,,,Los Angeles,  28
Feb-22,I,Sydney,,,Los Angeles,  16
Feb-22,I,Sydney,,,Los Angeles,  27
Feb-22,I,Sydney,,,Manila,  8
Feb-22,I,Sydney,,,Nadi,  45
Feb-22,I,Sydney,,,Nadi,  8
Feb-22,I,Sydney,,,Nadi,  8
Feb-22,I,Sydney,,,New Delhi,  14
Feb-22,I,Sydney,,,New Delhi,  16
Feb-22,I,Sydney,,,Noumea,  6
Feb-22,I,Sydney,,,Phuket,  12
Feb-22,I,Sydney,,,Port Moresby,  4
Feb-22,I,Sydney,,,Port Vila,  3
Feb-22,I,Sydney,,,San Francisco,  28
Feb-22,I,Sydney,,,Seoul,  8
Feb-22,I,Sydney,,,Seoul,  8
Feb-22,I,Sydney,,,Shanghai,  4
Feb-22,I,Sydney,,,Singapore,  28
Feb-22,I,Sydney,,,Singapore,  28
Feb-22,I,Sydney,,,Singapore,  84
Feb-22,I,Sydney,,,Taipei,  4
Feb-22,I,Sydney,,,Tokyo,  20
Feb-22,I,Sydney,,,Tokyo,  12
Feb-22,I,Sydney,,,Vancouver,  12
Feb-22,I,Sydney,,,Vancouver,  12
Feb-22,I,Sydney,,,Xiamen,  4
Feb-22,O,Adelaide,,,Doha,  12
Feb-22,O,Adelaide,,,Kuala Lumpur,  1
Feb-22,O,Adelaide,,,New Delhi,  16
Feb-22,O,Adelaide,,,New Delhi,  16
Feb-22,O,Adelaide,,,Singapore,  16
Feb-22,O,Brisbane,,,Auckland,  12
Feb-22,O,Brisbane,,,Christchurch,  1
Feb-22,O,Brisbane,,,Doha,  18
Feb-22,O,Brisbane,,,Dubai,  23
Feb-22,O,Brisbane,,,Honiara,  4
Feb-22,O,Brisbane,,,Kuala Lumpur,  1
Feb-22,O,Brisbane,,,Nadi,  15
Feb-22,O,Brisbane,,,Nauru,  4
Feb-22,O,Brisbane,,,Noumea,  1
Feb-22,O,Brisbane,,,Port Moresby,  5
Feb-22,O,Brisbane,,,Port Moresby,  18
Feb-22,O,Brisbane,,,Port Vila,  1
Feb-22,O,Brisbane,,,Singapore,  68
Feb-22,O,Brisbane,,,Taipei,  4
Feb-22,O,Brisbane,,,Taipei,  4
Feb-22,O,Brisbane,,,Tongatapu,  1
Feb-22,O,Cairns,,,Port Moresby,  5
Feb-22,O,Darwin,,,London,  15
Feb-22,O,Darwin,,,London,  28
Feb-22,O,Darwin,,,Singapore,  8
Feb-22,O,Gold Coast,,,Singapore,  6
Feb-22,O,Melbourne,,,Abu Dhabi,  20
Feb-22,O,Melbourne,,,Auckland,  29
Feb-22,O,Melbourne,,,Bandar Seri Begawan,  6
Feb-22,O,Melbourne,,,Christchurch,  1
Feb-22,O,Melbourne,,,Colombo,  16
Feb-22,O,Melbourne,,,Doha,  28
Feb-22,O,Melbourne,,,Dubai,  28
Feb-22,O,Melbourne,,,Ho Chi Minh City,  7
Feb-22,O,Melbourne,,,Kuala Lumpur,  16
Feb-22,O,Melbourne,,,London,  15
Feb-22,O,Melbourne,,,Los Angeles,  12
Feb-22,O,Melbourne,,,Manila,  4
Feb-22,O,Melbourne,,,Nadi,  21
Feb-22,O,Melbourne,,,New Delhi,  16
Feb-22,O,Melbourne,,,New Delhi,  16
Feb-22,O,Melbourne,,,Phuket,  8
Feb-22,O,Melbourne,,,Singapore,  8
Feb-22,O,Melbourne,,,Singapore,  12
Feb-22,O,Melbourne,,,Singapore,  28
Feb-22,O,Melbourne,,,Singapore,  84
Feb-22,O,Melbourne,,,Taipei,  4
Feb-22,O,Melbourne,,,Tokyo,  8
Feb-22,O,Melbourne,,,Xiamen,  4
Feb-22,O,Perth,,,Auckland,  5
Feb-22,O,Perth,,,Doha,  12
Feb-22,O,Perth,,,Dubai,  12
Feb-22,O,Perth,,,Singapore,  27
Feb-22,O,Perth,,,Singapore,  69
Feb-22,O,Sydney,,,Abu Dhabi,  20
Feb-22,O,Sydney,,,Auckland,  28
Feb-22,O,Sydney,,,Auckland,  1
Feb-22,O,Sydney,,,Bangkok,  13
Feb-22,O,Sydney,,,Bangkok,  27
Feb-22,O,Sydney,,,Bangkok,  12
Feb-22,O,Sydney,,,Colombo,  12
Feb-22,O,Sydney,,,Dallas,  6
Feb-22,O,Sydney,,,Doha,  28
Feb-22,O,Sydney,,,Dubai,  28
Feb-22,O,Sydney,,,Guangzhou,  4
Feb-22,O,Sydney,,,Hanoi,  4
Feb-22,O,Sydney,,,Ho Chi Minh City,  10
Feb-22,O,Sydney,,,Honolulu,  16
Feb-22,O,Sydney,,,Jakarta,  8
Feb-22,O,Sydney,,,Johannesburg,  12
Feb-22,O,Sydney,,,Kuala Lumpur,  4
Feb-22,O,Sydney,,,Kuala Lumpur,  11
Feb-22,O,Sydney,,,London,  28
Feb-22,O,Sydney,,,Los Angeles,  27
Feb-22,O,Sydney,,,Los Angeles,  28
Feb-22,O,Sydney,,,Los Angeles,  16
Feb-22,O,Sydney,,,Los Angeles,  27
Feb-22,O,Sydney,,,Manila,  8
Feb-22,O,Sydney,,,Nadi,  45
Feb-22,O,Sydney,,,Nadi,  8
Feb-22,O,Sydney,,,Nadi,  8
Feb-22,O,Sydney,,,New Delhi,  15
Feb-22,O,Sydney,,,New Delhi,  16
Feb-22,O,Sydney,,,Noumea,  5
Feb-22,O,Sydney,,,Phuket,  12
Feb-22,O,Sydney,,,Port Moresby,  4
Feb-22,O,Sydney,,,San Francisco,  28
Feb-22,O,Sydney,,,Seoul,  8
Feb-22,O,Sydney,,,Seoul,  8
Feb-22,O,Sydney,,,Shanghai,  2
Feb-22,O,Sydney,,,Singapore,  28
Feb-22,O,Sydney,,,Singapore,  28
Feb-22,O,Sydney,,,Singapore,  84
Feb-22,O,Sydney,,,Taipei,  4
Feb-22,O,Sydney,,,Tokyo,  20
Feb-22,O,Sydney,,,Tokyo,  11
Feb-22,O,Sydney,,,Vancouver,  12
Feb-22,O,Sydney,,,Vancouver,  12
Feb-22,O,Sydney,,,Xiamen,  4
Mar-22,I,Adelaide,,,Auckland,  12
Mar-22,I,Adelaide,,,Doha,  14
Mar-22,I,Adelaide,,,Kuala Lumpur,  2
Mar-22,I,Adelaide,,,Singapore,  23
Mar-22,I,Brisbane,,,Auckland,  23
Mar-22,I,Brisbane,,,Christchurch,  13
Mar-22,I,Brisbane,,,Doha,  30
Mar-22,I,Brisbane,,,Dubai,  31
Mar-22,I,Brisbane,,,Honiara,  4
Mar-22,I,Brisbane,,,Kuala Lumpur,  3
Mar-22,I,Brisbane,,,Nadi,  14
Mar-22,I,Brisbane,,,Nauru,  4
Mar-22,I,Brisbane,,,Noumea,  5
Mar-22,I,Brisbane,,,Port Moresby,  28
Mar-22,I,Brisbane,,,Port Vila,  3
Mar-22,I,Brisbane,,,Singapore,  2
Mar-22,I,Brisbane,,,Singapore,  78
Mar-22,I,Brisbane,,,Taipei,  5
Mar-22,I,Brisbane,,,Taipei,  2
Mar-22,I,Brisbane,,,Tongatapu,  2
Mar-22,I,Cairns,,,Singapore,  2
Mar-22,I,Darwin,,,London,  29
Mar-22,I,Darwin,,,London,  31
Mar-22,I,Darwin,,,Singapore,  9
Mar-22,I,Darwin,,,Singapore,  1
Mar-22,I,Gold Coast,,,Auckland,  14
Mar-22,I,Gold Coast,,,Singapore,  13
Mar-22,I,Melbourne,,,Abu Dhabi,  21
Mar-22,I,Melbourne,,,Auckland,  32
Mar-22,I,Melbourne,,,Bandar Seri Begawan,  8
Mar-22,I,Melbourne,,,Bangkok,  5
Mar-22,I,Melbourne,,,Christchurch,  14
Mar-22,I,Melbourne,,,Colombo,  26
Mar-22,I,Melbourne,,,Denpasar,  8
Mar-22,I,Melbourne,,,Doha,  30
Mar-22,I,Melbourne,,,Dubai,  31
Mar-22,I,Melbourne,,,Dubai,  1
Mar-22,I,Melbourne,,,Ho Chi Minh City,  4
Mar-22,I,Melbourne,,,Ho Chi Minh City,  13
Mar-22,I,Melbourne,,,Hong Kong,  2
Mar-22,I,Melbourne,,,Honolulu,  6
Mar-22,I,Melbourne,,,Kuala Lumpur,  23
Mar-22,I,Melbourne,,,London,  29
Mar-22,I,Melbourne,,,Los Angeles,  23
Mar-22,I,Melbourne,,,Manila,  9
Mar-22,I,Melbourne,,,Nadi,  22
Mar-22,I,Melbourne,,,New Delhi,  18
Mar-22,I,Melbourne,,,New Delhi,  23
Mar-22,I,Melbourne,,,Phuket,  9
Mar-22,I,Melbourne,,,Singapore,  13
Mar-22,I,Melbourne,,,Singapore,  17
Mar-22,I,Melbourne,,,Singapore,  32
Mar-22,I,Melbourne,,,Singapore,  93
Mar-22,I,Melbourne,,,Taipei,  4
Mar-22,I,Melbourne,,,Tokyo,  9
Mar-22,I,Melbourne,,,Xiamen,  4
Mar-22,I,Perth,,,Auckland,  5
Mar-22,I,Perth,,,Doha,  25
Mar-22,I,Perth,,,Dubai,  13
Mar-22,I,Perth,,,Hong Kong,  1
Mar-22,I,Perth,,,Kuala Lumpur,  7
Mar-22,I,Perth,,,Kuala Lumpur,  5
Mar-22,I,Perth,,,Singapore,  6
Mar-22,I,Perth,,,Singapore,  1
Mar-22,I,Perth,,,Singapore,  30
Mar-22,I,Perth,,,Singapore,  81
Mar-22,I,Sydney,,,Abu Dhabi,  23
Mar-22,I,Sydney,,,Auckland,  37
Mar-22,I,Sydney,,,Auckland,  1
Mar-22,I,Sydney,,,Auckland,  18
Mar-22,I,Sydney,,,Bangkok,  14
Mar-22,I,Sydney,,,Bangkok,  10
Mar-22,I,Sydney,,,Bangkok,  21
Mar-22,I,Sydney,,,Christchurch,  13
Mar-22,I,Sydney,,,Colombo,  19
Mar-22,I,Sydney,,,Dallas,  18
Mar-22,I,Sydney,,,Doha,  31
Mar-22,I,Sydney,,,Dubai,  1
Mar-22,I,Sydney,,,Dubai,  60
Mar-22,I,Sydney,,,Guangzhou,  4
Mar-22,I,Sydney,,,Hanoi,  4
Mar-22,I,Sydney,,,Ho Chi Minh City,  13
